Pattern,Board ID,Sensor,Status,Time to Failure (ms),Current,Location,Date,Solution,Voltage,Notes,CV_Post,CF_Post,Tags,CV_Baseline,CF_Baseline,pH,Image_PRISTINE,Image_EXPOSED,Dendrite Score,R_PRISTINE,G_PRISTINE,B_PRISTINE,R_EXPOSED,G_EXPOSED,B_EXPOSED,Brightness Pristine,Brightness Exposed,Brightness Difference
4.0,03_04_0236,U2,Failed,67885.0,03_04_0236_U2_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3.0,,03_04_0236_U2_20250314_CV_1.csv,03_04_0236_U2_20250314_CF_1.csv,,03_04_0236_U2_20231121_CV_0.csv,03_04_0236_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,03_04_0236_001_U2.jpg,3.5829795009475784,99.22055017250723,108.54417639360732,71.32734603233354,98.22756172921324,111.10191660260318,73.6316205556881,93.03069086614937,94.32036629583483,-1.2896754296854596
4.0,03_04_0236,U3,Failed,63632.0,03_04_0236_U3_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3.0,,03_04_0236_U3_20250314_CV_1.csv,03_04_0236_U3_20250314_CF_1.csv,,03_04_0236_U3_20231121_CV_0.csv,03_04_0236_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,03_04_0236_001_U3.jpg,3.744937096265531,104.45701226321779,111.43951085395815,74.53809787175206,100.90082732236554,112.17655722559783,75.45180743583366,96.81154032964268,96.17639732793235,0.6351430017103326
4.0,03_04_0236,U4,Failed,55116.0,03_04_0236_U4_20250210_I.CSV,CREOL-A112,2/10/2025,DI Water,3.0,,03_04_0236_U4_20250314_CV_1.csv,03_04_0236_U4_20250314_CF_1.csv,,03_04_0236_U4_20231121_CV_0.csv,03_04_0236_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,03_04_0236_001_U4.jpg,4.016183176192327,103.03431269894455,112.0064997277601,74.8045919542637,99.0488382310439,111.5436773384548,74.62706447357381,96.61513479365611,95.07319334769083,1.5419414459652785
4.0,03_04_0241,U1,Not started,,,,,,,,,,,03_04_0241_U1_20231121_CV_0.csv,03_04_0241_U1_20231121_CF_0.csv,,03_04_0246_000_U1.jpg,,,,,,,,,,,
4.0,03_04_0241,U2,Not started,,,,,,,,,,,03_04_0241_U2_20231121_CV_0.csv,03_04_0241_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,,,,,,,,,,,
4.0,03_04_0241,U3,Not started,,,,,,,,,,,03_04_0241_U3_20231121_CV_0.csv,03_04_0241_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,,,,,,,,,,,
4.0,03_04_0241,U4,Not started,,,,,,,,,,,03_04_0241_U4_20231121_CV_0.csv,03_04_0241_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,,,,,,,,,,,
4.0,03_04_0246,U1,Not started,,,,,,,,,,,03_04_0246_U1_20231121_CV_0.csv,03_04_0246_U1_20231121_CF_0.csv,,03_04_0246_000_U1.jpg,,,,,,,,,,,
4.0,03_04_0246,U2,Not started,,,,,,,,,,,03_04_0246_U2_20231121_CV_0.csv,03_04_0246_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,,,,,,,,,,,
4.0,03_04_0246,U3,Not started,,,,,,,,,,,03_04_0246_U3_20231121_CV_0.csv,03_04_0246_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,,,,,,,,,,,
4.0,03_04_0246,U4,Not started,,,,,,,,,,,03_04_0246_U4_20231121_CV_0.csv,03_04_0246_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,,,,,,,,,,,
7.0,03_07_0001,U1,Measure/Scanned,1954760.0,0.005,CREOL-A112,9/27/2024,DI Water,5.0,,,,,03_07_0001_U1_20231121_CV_0.csv,03_07_0001_U1_20231121_CF_0.csv,,03_07_0246_000_U1.jpg,03_07_0001_001_U1.jpg,32.967966537704314,129.7567174766395,94.55356380936126,21.38956031061996,103.81112185331908,77.70238319813872,32.7803722830074,81.89994719887358,71.43129244482174,10.46865475405184
7.0,03_07_0001,U2,Measure/Scanned,1494140.0,0.005,CREOL-A112,9/27/2024,DI Water,5.0,,,,,03_07_0001_U2_20231121_CV_0.csv,03_07_0001_U2_20231121_CF_0.csv,,03_07_0246_000_U2.jpg,03_07_0001_001_U2.jpg,55.98814388451798,129.34160982554556,94.15945262531608,22.039995962686724,85.29096619490709,59.730703469127114,25.0189694268512,81.84701947118279,56.680213030295135,25.166806440887655
7.0,03_07_0001,U3,Measure/Scanned,1242583.0,0.005,CREOL-A112,9/27/2024,DI Water,5.0,,,,,03_07_0001_U3_20231121_CV_0.csv,03_07_0001_U3_20231121_CF_0.csv,,03_07_0246_000_U3.jpg,03_07_0001_001_U3.jpg,16.3239198383686,132.6553011080098,94.8282346908568,23.367570096422227,128.79422503822332,99.24563930135531,38.600724299670894,83.61703529842963,88.88019621308318,-5.263160914653554
7.0,03_07_0001,U4,Measure/Scanned,792048.0,0.005,CREOL-A112,9/27/2024,DI Water,5.0,,,,,03_07_0001_U4_20231121_CV_0.csv,03_07_0001_U4_20231121_CF_0.csv,,03_07_0246_000_U4.jpg,03_07_0001_001_U4.jpg,11.963218682136242,131.2440973643443,93.22613428528499,22.722346857885984,127.88637238208698,97.10189626363618,33.53080434576583,82.39752616917175,86.17302433049633,-3.7754981613245775
7.0,03_07_0006,U1,Measure/Scanned,1229225.0,0.005,CREOL-A112,10/2/2024,DI Water,5.0,,03_07_0006_U1_20241015_CV_1.csv,03_07_0006_U1_20241015_CF_1.csv,,03_07_0006_U1_20231121_CV_0.csv,03_07_0006_U1_20231121_CF_0.csv,,03_07_0246_000_U1.jpg,03_07_0006_001_U1.jpg,8.346201854162263,129.7567174766395,94.55356380936126,21.38956031061996,124.55764461103037,94.5638381396772,27.918620056605217,81.89994719887358,82.34670093577093,-0.44675373689734954
7.0,03_07_0006,U2,Measure/Scanned,1902304.0,0.005,CREOL-A112,10/2/2024,DI Water,5.0,,03_07_0006_U2_20241015_CV_1.csv,03_07_0006_U2_20241015_CF_1.csv,,03_07_0006_U2_20231121_CV_0.csv,03_07_0006_U2_20231121_CF_0.csv,,03_07_0246_000_U2.jpg,03_07_0006_001_U2.jpg,14.65442342791289,129.34160982554556,94.15945262531608,22.039995962686724,126.0238172032541,97.83202776979888,35.83334834447403,81.84701947118279,86.56306443917566,-4.716044967992872
7.0,03_07_0006,U3,Measure/Scanned,854331.0,0.005,CREOL-A112,10/2/2024,DI Water,5.0,,03_07_0006_U3_20241015_CV_1.csv,03_07_0006_U3_20241015_CF_1.csv,,03_07_0006_U3_20231121_CV_0.csv,03_07_0006_U3_20231121_CF_0.csv,,03_07_0246_000_U3.jpg,03_07_0006_001_U3.jpg,10.426513162168622,132.6553011080098,94.8282346908568,23.367570096422227,123.41802641661442,90.0945631203225,22.37899209803405,83.61703529842963,78.630527211657,4.986508086772631
7.0,03_07_0006,U4,Measure/Scanned,263943.0,0.0051,CREOL-A112,10/2/2024,DI Water,5.0,,03_07_0006_U4_20241015_CV_1.csv,03_07_0006_U4_20241015_CF_1.csv,,03_07_0006_U4_20231121_CV_0.csv,03_07_0006_U4_20231121_CF_0.csv,,03_07_0246_000_U4.jpg,03_07_0006_001_U4.jpg,4.265624513282321,131.2440973643443,93.22613428528499,22.722346857885984,127.85782786671162,91.92776413826509,20.4766918667876,82.39752616917175,80.08742795725477,2.31009821191698
7.0,03_07_0011,U1,Failed,96962.0,03_07_0011_U1_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3.0,4.01 pH,03_07_0011_U1_20250416_CV_1.csv,03_07_0011_U1_20250416_CF_1.csv,,03_07_0011_U1_20231121_CV_0.csv,03_07_0011_U1_20231121_CF_0.csv,4.01,03_07_0246_000_U1.jpg,,,,,,,,,,,
7.0,03_07_0011,U2,Failed,91074.0,03_07_0011_U2_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3.0,,03_07_0011_U2_20250416_CV_1.csv,03_07_0011_U2_20250416_CF_1.csv,,03_07_0011_U2_20231121_CV_0.csv,03_07_0011_U2_20231121_CF_0.csv,,03_07_0246_000_U2.jpg,,,,,,,,,,,
7.0,03_07_0011,U3,Failed,98225.0,03_07_0011_U3_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3.0,,03_07_0011_U3_20250416_CV_1.csv,03_07_0011_U3_20250416_CF_1.csv,,03_07_0011_U3_20231121_CV_0.csv,03_07_0011_U3_20231121_CF_0.csv,,03_07_0246_000_U3.jpg,,,,,,,,,,,
7.0,03_07_0011,U4,Failed,126875.0,03_07_0011_U4_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3.0,4.00 pH,03_07_0011_U4_20250416_CV_1.csv,03_07_0011_U4_20250416_CF_1.csv,,03_07_0011_U4_20231121_CV_0.csv,03_07_0011_U4_20231121_CF_0.csv,4.01,03_07_0246_000_U4.jpg,,,,,,,,,,,
7.0,03_07_0016,U1,Not started,,,,,,,,,,,03_07_0016_U1_20231121_CV_0.csv,03_07_0016_U1_20231121_CF_0.csv,,03_07_0246_000_U1.jpg,,,,,,,,,,,
7.0,03_07_0016,U2,Not started,,,,,,,,,,,03_07_0016_U2_20231121_CV_0.csv,03_07_0016_U2_20231121_CF_0.csv,,03_07_0246_000_U2.jpg,,,,,,,,,,,
7.0,03_07_0016,U3,Not started,,,,,,,,,,,03_07_0016_U3_20231121_CV_0.csv,03_07_0016_U3_20231121_CF_0.csv,,03_07_0246_000_U3.jpg,,,,,,,,,,,
7.0,03_07_0016,U4,Not started,,,,,,,,,,,03_07_0016_U4_20231121_CV_0.csv,03_07_0016_U4_20231121_CF_0.csv,,03_07_0246_000_U4.jpg,,,,,,,,,,,
7.0,03_07_0021,U2,Measure/Scanned,125513.0,0.0064,CREOL-A112,1/9/2025,Succinic 3.6mM,3.0,,03_07_0021_U2_20250117_CV_1.csv,03_07_0021_U2_20250117_CF_1.csv,,03_07_0021_U2_20231121_CV_0.csv,03_07_0021_U2_20231121_CF_0.csv,,03_07_0246_000_U2.jpg,,,,,,,,,,,
7.0,03_07_0021,U3,Measure/Scanned,107146.0,0.0088,CREOL-A112,1/9/2025,Succinic 3.6mM,3.0,,03_07_0021_U3_20250117_CV_1.csv,03_07_0021_U3_20250117_CF_1.csv,,03_07_0021_U3_20231121_CV_0.csv,03_07_0021_U3_20231121_CF_0.csv,,03_07_0246_000_U3.jpg,,,,,,,,,,,
7.0,03_07_0021,U4,Measure/Scanned,146969.0,0.0051,CREOL-A112,1/9/2025,Succinic 3.6mM,3.0,,03_07_0021_U4_20250117_CV_1.csv,03_07_0021_U4_20250117_CF_1.csv,,03_07_0021_U4_20231121_CV_0.csv,03_07_0021_U4_20231121_CF_0.csv,,03_07_0246_000_U4.jpg,,,,,,,,,,,
7.0,03_07_0021,U1,Measure/Scanned,157654.0,0.0055,CREOL-A112,1/9/2025,Succinic 3.6mM,3.0,,03_07_0021_U1_20250117_CV_1.csv,03_07_0021_U1_20250117_CF_1.csv,,03_07_0021_U1_20231121_CV_0.csv,03_07_0021_U1_20231121_CF_0.csv,,03_07_0246_000_U1.jpg,,,,,,,,,,,
7.0,03_07_0026,U2,Measure/Scanned,1575286.0,0.005,CREOL-A112,10/16/2024,DI Water,5.0,,,,,03_07_0026_U2_20231121_CV_0.csv,03_07_0026_U2_20231121_CF_0.csv,,03_07_0246_000_U2.jpg,03_07_0026_001_U2.jpg,21.764590394027724,129.34160982554556,94.15945262531608,22.039995962686724,139.65688561979215,106.49828777260302,36.70443006416199,81.84701947118279,94.28653448551906,-12.439515014336266
7.0,03_07_0026,U3,Measure/Scanned,1693190.0,0.0052,CREOL-A112,10/16/2024,DI Water,5.0,,,,,03_07_0026_U3_20231121_CV_0.csv,03_07_0026_U3_20231121_CF_0.csv,,03_07_0246_000_U3.jpg,03_07_0026_001_U3.jpg,28.199614263323245,132.6553011080098,94.8282346908568,23.367570096422227,145.35762796352583,111.56003951367781,42.180221276595745,83.61703529842963,99.69929625126645,-16.08226095283682
7.0,03_07_0026,U4,Measure/Scanned,2265659.0,0.0051,CREOL-A112,10/16/2024,DI Water,5.0,,,,,03_07_0026_U4_20231121_CV_0.csv,03_07_0026_U4_20231121_CF_0.csv,,03_07_0246_000_U4.jpg,03_07_0026_001_U4.jpg,25.505408131025803,131.2440973643443,93.22613428528499,22.722346857885984,137.11496698853097,106.11775820217214,43.93236257149503,82.39752616917175,95.72169592073271,-13.324169751560959
7.0,03_07_0026,U1,Measure/Scanned,931004.0,0.0051,CREOL-A112,10/16/2024,DI Water,5.0,,,,,03_07_0026_U1_20231121_CV_0.csv,03_07_0026_U1_20231121_CF_0.csv,,03_07_0246_000_U1.jpg,03_07_0026_001_U1.jpg,20.555700443441793,129.7567174766395,94.55356380936126,21.38956031061996,136.30463230098917,105.09297598720364,37.778044777437586,81.89994719887358,93.0585510218768,-11.158603823003219
7.0,03_07_0031,U1,Failed,55060.0,03_07_0031_U1_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,5.0,4.00 pH,03_07_0031_U1_20250416_CV_1.csv,03_07_0031_U1_20250416_CF_1.csv,,03_07_0031_U1_20231121_CV_0.csv,03_07_0031_U1_20231121_CF_0.csv,4.0,03_07_0246_000_U1.jpg,03_07_0031_001_U1.jpg,15.486473336381632,129.7567174766395,94.55356380936126,21.38956031061996,130.23464518006574,98.57302462710595,36.337683144051994,81.89994719887358,88.38178431707456,-6.4818371182009855
7.0,03_07_0031,U2,Failed,46606.0,03_07_0031_U2_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,5.0,,03_07_0031_U2_20250416_CV_1.csv,03_07_0031_U2_20250416_CF_1.csv,,03_07_0031_U2_20231121_CV_0.csv,03_07_0031_U2_20231121_CF_0.csv,,03_07_0246_000_U2.jpg,03_07_0031_001_U2.jpg,20.127929963994067,129.34160982554556,94.15945262531608,22.039995962686724,131.30549439622723,101.17427508439987,40.80349744551296,81.84701947118279,91.09442230871336,-9.247402837530572
7.0,03_07_0031,U3,Failed,13272.0,03_07_0031_U3_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,5.0,,03_07_0031_U3_20250416_CV_1.csv,03_07_0031_U3_20250416_CF_1.csv,,03_07_0031_U3_20231121_CV_0.csv,03_07_0031_U3_20231121_CF_0.csv,,03_07_0246_000_U3.jpg,03_07_0031_001_U3.jpg,15.08328694678837,132.6553011080098,94.8282346908568,23.367570096422227,132.16295079264128,99.70701481638518,37.6315331072009,83.61703529842963,89.83383290540911,-6.216797606979483
7.0,03_07_0031,U4,Failed,13266.0,03_07_0031_U4_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,5.0,,03_07_0031_U4_20250416_CV_1.csv,03_07_0031_U4_20250416_CF_1.csv,,03_07_0031_U4_20231121_CV_0.csv,03_07_0031_U4_20231121_CF_0.csv,,03_07_0246_000_U4.jpg,03_07_0031_001_U4.jpg,14.394674743502803,131.2440973643443,93.22613428528499,22.722346857885984,133.2978599752283,99.45190663474692,35.5375128248974,82.39752616917175,89.42909314495755,-7.031566975785793
7.0,03_07_0036,U1,Not started,,,,,,,,,,,03_07_0036_U1_20231121_CV_0.csv,03_07_0036_U1_20231121_CF_0.csv,,03_07_0246_000_U1.jpg,,,,,,,,,,,
7.0,03_07_0036,U2,Not started,,,,,,,,,,,03_07_0036_U2_20231121_CV_0.csv,03_07_0036_U2_20231121_CF_0.csv,,03_07_0246_000_U2.jpg,,,,,,,,,,,
7.0,03_07_0036,U3,Not started,,,,,,,,,,,03_07_0036_U3_20231121_CV_0.csv,03_07_0036_U3_20231121_CF_0.csv,,03_07_0246_000_U3.jpg,,,,,,,,,,,
7.0,03_07_0036,U4,Not started,,,,,,,,,,,03_07_0036_U4_20231121_CV_0.csv,03_07_0036_U4_20231121_CF_0.csv,,03_07_0246_000_U4.jpg,,,,,,,,,,,
7.0,03_07_0041,U1,Measure/Scanned,50687.0,03_07_0041_U1_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,5.0,,03_07_0041_U1_20250207_CV_1.csv,03_07_0041_U1_20250207_CF_1.csv,,03_07_0041_U1_20231121_CV_0.csv,03_07_0041_U1_20231121_CF_0.csv,,03_07_0246_000_U1.jpg,03_07_0041_001_U1.jpg,12.164960161506631,129.7567174766395,94.55356380936126,21.38956031061996,135.04093264248704,100.41314144956377,30.64853842326874,81.89994719887358,88.70087083843985,-6.800923639566278
7.0,03_07_0041,U2,Measure/Scanned,21014.0,03_07_0041_U2_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,5.0,,03_07_0041_U2_20250207_CV_1.csv,03_07_0041_U2_20250207_CF_1.csv,,03_07_0041_U2_20231121_CV_0.csv,03_07_0041_U2_20231121_CF_0.csv,,03_07_0246_000_U2.jpg,03_07_0041_001_U2.jpg,7.635174015628646,129.34160982554556,94.15945262531608,22.039995962686724,133.75026670587008,98.59665921842351,26.418445963609667,81.84701947118279,86.25512396263441,-4.408104491451624
7.0,03_07_0041,U3,Measure/Scanned,21157.0,03_07_0041_U3_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,5.0,,03_07_0041_U3_20250207_CV_1.csv,03_07_0041_U3_20250207_CF_1.csv,,03_07_0041_U3_20231121_CV_0.csv,03_07_0041_U3_20231121_CF_0.csv,,03_07_0246_000_U3.jpg,03_07_0041_001_U3.jpg,1.296692639732727,132.6553011080098,94.8282346908568,23.367570096422227,132.16868604047244,94.13642555207171,24.350432087485093,83.61703529842963,83.5518478933431,0.06518740508653309
7.0,03_07_0041,U4,Measure/Scanned,21178.0,03_07_0041_U4_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,5.0,,03_07_0041_U4_20250207_CV_1.csv,03_07_0041_U4_20250207_CF_1.csv,,03_07_0041_U4_20231121_CV_0.csv,03_07_0041_U4_20231121_CF_0.csv,,03_07_0246_000_U4.jpg,03_07_0041_001_U4.jpg,5.834587107998069,131.2440973643443,93.22613428528499,22.722346857885984,134.02224647087743,96.39748301316855,26.75556412315173,82.39752616917175,85.7250978690659,-3.3275716998941505
7.0,03_07_0046,U2,Measure/Scanned,1710319.0,0.0051,CREOL-A112,10/23/2024,DI Water,5.0,,03_07_0046_U2_20241028_CV_1.csv,03_07_0046_U2_20241028_CF_1.csv,,03_07_0046_U2_20231121_CV_0.csv,03_07_0046_U2_20231121_CF_0.csv,,03_07_0246_000_U2.jpg,03_07_0046_001_U2.jpg,18.94539419533957,129.34160982554556,94.15945262531608,22.039995962686724,137.533571729275,104.47113575914791,35.65942738738651,81.84701947118279,92.55471162526982,-10.707692154087027
7.0,03_07_0046,U3,Measure/Scanned,723617.0,0.005,CREOL-A112,10/23/2024,DI Water,5.0,,03_07_0046_U3_20241028_CV_1.csv,03_07_0046_U3_20241028_CF_1.csv,,03_07_0046_U3_20231121_CV_0.csv,03_07_0046_U3_20231121_CF_0.csv,,03_07_0246_000_U3.jpg,03_07_0046_001_U3.jpg,2.2555364386456405,132.6553011080098,94.8282346908568,23.367570096422227,134.13187246411917,96.35296978138436,24.130698237752075,83.61703529842963,84.87184682775187,-1.2548115293222395
7.0,03_07_0046,U4,Measure/Scanned,598129.0,0.0054,CREOL-A112,10/23/2024,DI Water,5.0,,03_07_0046_U4_20241028_CV_2.csv,03_07_0046_U4_20241028_CF_1.csv,,03_07_0046_U4_20231121_CV_0.csv,03_07_0046_U4_20231121_CF_0.csv,,03_07_0246_000_U4.jpg,03_07_0046_001_U4.jpg,9.449187923955508,131.2440973643443,93.22613428528499,22.722346857885984,137.5846540036005,99.53146199594798,25.776415682872777,82.39752616917175,87.63084389414041,-5.233317724968657
7.0,03_07_0046,U1,Measure/Scanned,995075.0,0.0052,CREOL-A112,10/23/2024,DI Water,5.0,This board was dipped in water and dried because the Gbip wasn’t working,03_07_0046_U1_20241028_CV_1.csv,03_07_0046_U1_20241028_CF_1.csv,,03_07_0046_U1_20231121_CV_0.csv,03_07_0046_U1_20231121_CF_0.csv,,03_07_0246_000_U1.jpg,03_07_0046_001_U1.jpg,13.464068122043367,129.7567174766395,94.55356380936126,21.38956031061996,136.60947262817257,102.64211144484342,29.689938276513878,81.89994719887358,89.64717411650996,-7.747226917636382
7.0,03_07_0051,U1,Failed,10299.0,03_07_0051_U1_20250411_I.csv,CREOL-A112,4/11/2025,Adipic Acid - 1.24mM,5.0,4.00pH 2nd 15418  3rd 22223,03_07_0051_U1_20250416_CV_1.csv,03_07_0051_U1_20250416_CF_1.csv,,03_07_0051_U1_20231121_CV_0.csv,03_07_0051_U1_20231121_CF_0.csv,4.0,03_07_0246_000_U1.jpg,03_07_0051_001_U1.jpg,9.279238862282787,129.7567174766395,94.55356380936126,21.38956031061996,122.99036959405535,89.90955202722367,25.72014511668431,81.89994719887358,79.54002224598777,2.3599249528858053
7.0,03_07_0051,U2,Failed,10294.0,03_07_0051_U2_20250411_I.csv,CREOL-A112,4/11/2025,Adipic Acid - 1.24mM,5.0,,03_07_0051_U2_20250416_CV_1.csv,03_07_0051_U2_20250416_CF_1.csv,,03_07_0051_U2_20231121_CV_0.csv,03_07_0051_U2_20231121_CF_0.csv,,03_07_0246_000_U2.jpg,03_07_0051_001_U2.jpg,9.01285725679628,129.34160982554556,94.15945262531608,22.039995962686724,127.69418126204444,95.68700904842399,30.76834898222986,81.84701947118279,84.7165130975661,-2.869493626383303
7.0,03_07_0051,U3,Failed,10290.0,03_07_0051_U3_20250411_I.csv,CREOL-A112,4/11/2025,Adipic Acid - 1.24mM,5.0,,03_07_0051_U3_20250416_CV_1.csv,03_07_0051_U3_20250416_CF_1.csv,,03_07_0051_U3_20231121_CV_0.csv,03_07_0051_U3_20231121_CF_0.csv,,03_07_0246_000_U3.jpg,03_07_0051_001_U3.jpg,15.93702530217777,132.6553011080098,94.8282346908568,23.367570096422227,132.15058240878147,98.83947836430876,38.78327503356653,83.61703529842963,89.9244452688856,-6.3074099704559785
7.0,03_07_0051,U4,Failed,10298.0,03_07_0051_U4_20250411_I.csv,CREOL-A112,4/11/2025,Adipic Acid - 1.24mM,5.0,4.21ph,03_07_0051_U4_20250416_CV_1.csv,03_07_0051_U4_20250416_CF_1.csv,,03_07_0051_U4_20231121_CV_0.csv,03_07_0051_U4_20231121_CF_0.csv,4.0,03_07_0246_000_U4.jpg,03_07_0051_001_U4.jpg,8.710044642738918,131.2440973643443,93.22613428528499,22.722346857885984,131.45016371963618,96.31335788165046,30.8643039200281,82.39752616917175,86.20927517377157,-3.811749004599818
7.0,03_07_0056,U1,Not started,,,,,,,,,,,03_07_0056_U1_20231121_CV_0.csv,03_07_0056_U1_20231121_CF_0.csv,,03_07_0246_000_U1.jpg,,,,,,,,,,,
7.0,03_07_0056,U2,Not started,,,,,,,,,,,03_07_0056_U2_20231121_CV_0.csv,03_07_0056_U2_20231121_CF_0.csv,,03_07_0246_000_U2.jpg,,,,,,,,,,,
7.0,03_07_0056,U3,Not started,,,,,,,,,,,03_07_0056_U3_20231121_CV_0.csv,03_07_0056_U3_20231121_CF_0.csv,,03_07_0246_000_U3.jpg,,,,,,,,,,,
7.0,03_07_0056,U4,Not started,,,,,,,,,,,03_07_0056_U4_20231121_CV_0.csv,03_07_0056_U4_20231121_CF_0.csv,,03_07_0246_000_U4.jpg,,,,,,,,,,,
7.0,03_07_0061,U1,Measure/Scanned,83917.0,03_07_0061_U1_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,3.0,,03_07_0061_U1_20250416_CV_1.csv,03_07_0061_U1_20250416_CF_1.csv,,03_07_0061_U1_20231121_CV_0.csv,03_07_0061_U1_20231121_CF_0.csv,,03_07_0246_000_U1.jpg,03_07_0061_001_U1.jpg,10.431863229257727,129.7567174766395,94.55356380936126,21.38956031061996,125.08645993860043,92.54754947761828,30.499355668539394,81.89994719887358,82.71112169491937,-0.8111744960457941
7.0,03_07_0061,U2,Measure/Scanned,63169.0,03_07_0061_U2_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,3.0,,03_07_0061_U2_20250416_CV_1.csv,03_07_0061_U2_20250416_CF_1.csv,,03_07_0061_U2_20231121_CV_0.csv,03_07_0061_U2_20231121_CF_0.csv,,03_07_0246_000_U2.jpg,03_07_0061_001_U2.jpg,19.507193953006038,129.34160982554556,94.15945262531608,22.039995962686724,113.90267273393592,82.27970517756543,23.060504649164805,81.84701947118279,73.0809608535554,8.766058617627394
7.0,03_07_0061,U3,Measure/Scanned,88663.0,03_07_0061_U3_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,3.0,,03_07_0061_U3_20250416_CV_1.csv,03_07_0061_U3_20250416_CF_1.csv,,03_07_0061_U3_20231121_CV_0.csv,03_07_0061_U3_20231121_CF_0.csv,,03_07_0246_000_U3.jpg,03_07_0061_001_U3.jpg,21.871293893119404,132.6553011080098,94.8282346908568,23.367570096422227,115.69670079444465,81.29659547762859,20.600963480552455,83.61703529842963,72.5314199175419,11.085615380887731
7.0,03_07_0061,U4,Measure/Scanned,67389.0,03_07_0061_U4_20250131_I.csv,CREOL-A112,1/31/2025,Succinic 1.425mM,3.0,,03_07_0061_U4_20250416_CV_1.csv,03_07_0061_U4_20250416_CF_1.csv,,03_07_0061_U4_20231121_CV_0.csv,03_07_0061_U4_20231121_CF_0.csv,,03_07_0246_000_U4.jpg,03_07_0061_001_U4.jpg,12.615967556166536,131.2440973643443,93.22613428528499,22.722346857885984,121.05375626593515,86.8843631562131,26.608414873604488,82.39752616917175,78.18217809858425,4.21534807058751
7.0,03_07_0066,U2,Measure/Scanned,1975187.0,0.0052,CREOL-A112,10/23/2024,DI Water,5.0,resumed the next day,03_07_0066_U2_20241028_CV_1.csv,03_07_0066_U2_20241028_CF_1.csv,,03_07_0066_U2_20231121_CV_0.csv,03_07_0066_U2_20231121_CF_0.csv,,03_07_0246_000_U2.jpg,03_07_0066_001_U2.jpg,34.557223348953336,129.34160982554556,94.15945262531608,22.039995962686724,141.82621564067804,111.63179517699022,49.114957624472375,81.84701947118279,100.85765614738021,-19.01063667619742
7.0,03_07_0066,U3,Measure/Scanned,90183.0,0.0051,CREOL-A112,10/23/2024,DI Water,5.0,,03_07_0066_U3_20241028_CV_1.csv,03_07_0066_U3_20241028_CF_1.csv,,03_07_0066_U3_20231121_CV_0.csv,03_07_0066_U3_20231121_CF_0.csv,,03_07_0246_000_U3.jpg,03_07_0066_001_U3.jpg,4.477288244640154,132.6553011080098,94.8282346908568,23.367570096422227,135.2799664654594,97.44877263581489,25.87556185598439,83.61703529842963,86.20143365241957,-2.58439835398994
7.0,03_07_0066,U4,Measure/Scanned,585134.0,0.0051,,10/23/2024,DI Water,5.0,,03_07_0066_U4_20241028_CV_1.csv,03_07_0066_U4_20241028_CF_1.csv,,03_07_0066_U4_20231121_CV_0.csv,03_07_0066_U4_20231121_CF_0.csv,,03_07_0246_000_U4.jpg,03_07_0066_001_U4.jpg,1.7940730985580602,131.2440973643443,93.22613428528499,22.722346857885984,129.69823222429906,92.3163956635514,22.759426392523366,82.39752616917175,81.59135142679128,0.8061747423804775
7.0,03_07_0066,U1,Measure/Scanned,2378820.0,0.005,CREOL-A112,10/23/2024,DI Water,5.0,,03_07_0066_U1_20241028_CV_1.csv,03_07_0066_U1_20241028_CF_1.csv,,03_07_0066_U1_20231121_CV_0.csv,03_07_0066_U1_20231121_CF_0.csv,,03_07_0246_000_U1.jpg,03_07_0066_001_U1.jpg,18.04781855655361,129.7567174766395,94.55356380936126,21.38956031061996,134.1314584430098,102.42270372114932,37.031236473235865,81.89994719887358,91.19513287913166,-9.295185680258086
